finance_id,model_id,year,country,units_sold,total_revenue,profit,min_price,max_price,revenue_per_unit,average_profit_margin_pct,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,currency,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding
1986,29,2020,UK,656,30108115.406892706,3037908.844555474,18126.45,28832.71,45896.517388555956,10.09,9.25,1153.31,19859.37,3924.9,12354.3,3530.01,10.69,EUR,0.8995,252908.16941789864,30087102.726892706,68051.72,30040063.686892707,2785000.6751375753,8755.31,53723.46,28880.44,11735.18,5491.21,30057290.076892707,30048534.76689271,27263534.091755133,4718.83,3025600
1987,29,2021,UK,5845,147700681.03055975,37191031.483494945,16258.05,21258.99,25269.577592910136,25.18,19.18,191.71,5796.63,4409.28,10810.95,3002.15,4.33,AUD,1.1685,8862040.861833587,147694692.69055974,20400.42,147680280.61055976,28328990.621661358,10864.31,115396.65,23299.22,6702.46,4055.94,147691039.01055977,147680174.70055977,119351184.0788984,4103.95,4103542
1988,29,2022,UK,6811,277315575.56667787,29256793.22228452,7758.15,57097.05,40715.83843292877,10.55,16.9,657.03,3553.6,9602.16,10794.64,2164.7,6.2,JPY,1.1875,-17609539.048484035,277311364.9366779,91069.12,277224506.44667786,46866332.27076855,5226.13,87367.24,38407.42,11462.74,3306.7,277239275.88667786,277234049.75667787,230367717.4859093,1522.79,3189291
1989,29,2023,UK,6882,234582033.22262383,44312546.075753644,11730.89,58186.85,34086.31694603659,18.89,5.07,270.51,3151.4,1613.88,12726.55,2609.63,7.62,EUR,0.9173,32419236.991366617,234578611.31262383,98423.55,234483609.6726238,11893309.084387029,3113.12,107429.28,16849.03,5047.48,6608.6,234495265.7526238,234492152.6326238,222598843.54823676,4835.12,2222079
1990,29,2024,UK,4726,291238887.0465335,16629740.450357065,13491.41,72817.31,61624.817402990586,5.71,13.82,164.48,19895.37,1814.36,10731.83,7490.63,9.51,USD,0.6181,-23619473.739473864,291218827.1965335,67381.4,291171505.64653355,40249214.18983093,1999.56,83398.17,28792.29,5241.43,5909.67,291182656.7465336,291180657.1865336,250931442.99670264,2832.55,3019165
1991,29,2015,Germany,1894,66401843.145656176,17928497.64932717,12405.23,21729.57,35059.05129126514,27.0,7.87,1211.26,24607.24,8986.75,10558.53,6605.65,7.99,GBP,0.8611,12702672.59376403,66376024.645656176,76652.2,66325190.94565617,5225825.055563141,3077.54,85830.52,25311.37,5397.77,3054.6,66333643.31565618,66330565.77565618,61104740.72009304,2343.06,3170384
1992,29,2016,Germany,6281,398003956.69702923,41551613.07916985,14766.49,51523.97,63366.336044742755,10.44,10.62,1284.98,4521.09,11693.42,19710.17,7335.74,9.23,EUR,0.6857,-716407.1220546588,397998150.62702924,91438.7,397912517.99702924,42268020.201224506,2773.65,13757.45,17644.53,3885.41,3629.42,397920032.8270293,397917259.1770293,355649238.9758048,1822.64,3691799
1993,29,2017,Germany,4942,319712746.0037283,89071971.03663869,7769.18,46168.5,64692.98785992074,27.86,12.19,1348.85,20045.17,13940.88,4037.16,7520.75,7.28,EUR,1.297,50098987.29878422,319691351.98372823,60010.37,319652735.63372827,38972983.73785447,9097.37,66640.31,7338.13,1323.52,2390.49,319656449.64372826,319647352.27372825,280674368.5358738,2154.63,1778990
1994,29,2018,Germany,5680,136982914.23780933,16013302.67439991,18397.18,40680.33,24116.710253135447,11.69,12.22,654.52,3992.39,3359.27,16043.29,2278.02,4.06,USD,1.0878,-726009.4454603903,136978267.32780933,77175.8,136905738.43780932,16739312.1198603,11548.8,98350.47,56533.19,7021.85,745.22,136913505.5078093,136901956.7078093,120162644.587949,1855.71,3832596
1995,29,2019,Germany,365,3331310.384295575,177891.97452138367,15132.13,26625.71,9126.877765193356,5.34,9.75,793.03,12421.14,9386.41,2228.97,1063.89,9.26,EUR,1.3517,-146910.78794743484,3318096.214295575,98077.73,3233232.654295575,324802.7624688185,5601.7,85558.42,58619.05,10588.87,4607.32,3248428.844295575,3242827.1442955746,2918024.381826756,1411.69,3176393
1996,29,2020,Germany,1417,34512201.75978579,4179427.6331100594,13305.05,39826.48,24355.82340140141,12.11,14.22,857.21,10055.22,1789.66,2640.74,5088.18,11.13,INR,1.4643,-728207.4571314808,34501289.329785794,10369.39,34501832.36978579,4907635.09024154,14108.95,29696.09,58248.76,11307.48,4272.46,34517412.30978579,34503303.35978579,29595668.269544248,2033.54,1898303
1997,29,2021,Germany,1298,76540063.67178467,11526933.588970771,5087.74,37142.96,58967.69158072779,15.06,14.67,125.92,4585.54,4087.29,8901.33,5965.73,7.66,INR,1.3862,298506.24831995927,76535352.21178466,58721.01,76481342.66178466,11228427.340650812,12498.92,69005.68,11386.44,9466.82,3549.33,76494358.81178465,76481859.89178465,65253432.55113384,1157.57,3043304
1998,29,2022,Germany,5228,209987863.87854528,55562788.782263085,7793.96,53841.93,40166.003037212184,26.46,14.59,836.26,4977.62,12251.17,3616.11,2235.27,10.69,EUR,0.8438,24925559.44238333,209982049.9985453,53607.04,209934256.8385453,30637229.339879755,7131.61,60540.5,38666.61,2332.48,5084.85,209941674.16854528,209934542.55854526,179297313.2186655,4743.61,2556613
1999,29,2023,Germany,569,28540898.02656014,1955051.5148193694,7723.36,34814.65,50159.75048604594,6.85,17.66,639.73,6012.21,2729.02,18758.76,6130.42,9.64,INR,0.688,-3085271.0766711514,28534246.086560138,14009.98,28526888.04656014,5040322.591490521,5545.84,60108.58,34695.62,7045.94,2447.61,28536381.59656014,28530835.75656014,23490513.165069617,3233.04,3648470
2000,29,2024,Germany,2252,105598813.01620701,15691983.614208363,9628.65,68601.16,46891.12478517185,14.86,13.89,1320.95,14288.56,11937.34,13120.33,7475.3,10.03,JPY,1.095,1024308.4862572085,105583203.506207,93824.44,105504988.57620701,14667675.127951154,3077.64,111843.33,5165.5,9950.09,2913.61,105517852.27620701,105514774.63620701,90847099.50825585,3982.85,3157572
2001,29,2015,France,3226,125970989.81392579,31102237.38505828,17385.21,47720.07,39048.663922481646,24.69,6.3,289.95,11857.08,2221.58,9840.72,691.33,11.66,AUD,1.2154,23166065.026780955,125958842.78392579,82497.79,125888492.02392578,7936172.358277325,12492.05,27970.74,27684.47,2008.04,4022.02,125894522.08392578,125882030.03392579,117945857.67564847,1398.28,4128070
2002,29,2016,France,4468,298977061.14427537,70229711.66279028,10013.6,51749.9,66915.18825968563,23.49,11.92,528.12,18564.1,6793.09,6782.69,6206.91,9.56,AUD,1.1738,34591645.97439266,298957968.92427534,24287.08,298952774.0642754,35638065.68839762,12878.03,43372.83,48128.67,5274.73,1527.64,298959576.4342754,298946698.4042754,263308632.7158778,1079.74,4642512
2003,29,2017,France,3547,41794025.09717104,8262678.761710715,11116.73,40838.83,11782.922215159582,19.77,16.39,167.39,21109.93,4417.15,8177.67,3793.58,10.4,INR,1.4788,1412638.0482843807,41772747.77717104,59431.32,41734593.77717104,6850040.713426334,14922.07,118756.07,8103.89,6678.63,5032.68,41746305.08717104,41731383.01717104,34881342.3037447,3025.62,3427233
2004,29,2018,France,5959,40964223.764848866,2461949.8482674165,11060.74,29939.36,6874.345320498215,6.01,14.02,886.45,18750.99,9766.84,10764.1,2522.43,7.95,AUD,1.2309,-3281234.3235643944,40944586.32484886,94334.75,40869889.014848866,5743184.171831811,4276.74,47529.53,10693.32,8765.67,4639.1,40883293.78484887,40879017.04484887,35135832.87301706,4321.69,1631468
2005,29,2019,France,365,7150665.039061319,873096.2012693872,16768.9,53684.64,19590.86312071594,12.21,6.74,416.52,4916.35,11222.14,11325.43,6279.15,6.1,USD,1.4876,391141.37763665424,7145332.16906132,99830.34,7050834.699061319,481954.8236327329,5035.33,93610.0,57618.93,6766.58,3232.4,7060833.67906132,7055798.34906132,6573843.525428587,4526.05,1353929
2006,29,2020,France,437,23212632.17199996,1186165.503989198,19001.36,53654.69,53118.151423340874,5.11,5.53,232.12,10188.78,2794.07,3465.65,3033.41,4.29,JPY,1.0941,-97493.05512239994,23202211.27199996,49313.5,23163318.67199996,1283658.559111598,12357.66,13738.51,42009.0,1962.21,744.71,23166025.591999963,23153667.931999963,21870009.372888364,1213.45,1985947
2007,29,2021,France,5896,183151660.88299897,48993069.28620222,8867.85,67067.03,31063.71453239467,26.75,19.8,919.55,19207.35,1522.35,6731.73,3591.73,3.94,AUD,1.4671,12729040.431368425,183131533.98299897,47610.83,183104050.05299896,36264028.8548338,11505.81,34733.47,28948.91,2003.5,1069.67,183107123.22299895,183095617.41299894,146831588.55816513,3648.85,4163346
2008,29,2022,France,5459,373232085.4387719,98906502.64127454,10053.28,47064.55,68370.04679222786,26.5,14.85,730.37,15259.62,2977.94,19813.7,796.7,5.88,INR,1.1704,43481537.95361692,373216095.4487719,59419.05,373172666.3887719,55424964.687657624,8107.57,44956.19,26019.8,6489.41,7608.19,373186763.9887719,373178656.4187719,317753691.73111427,2800.43,3579741
2009,29,2023,France,4207,266787737.68699667,77768625.53575952,7322.15,69701.9,63415.197928927184,29.15,9.11,391.41,22037.1,8356.42,4289.81,5765.44,8.34,USD,1.0974,53464262.632474124,266765309.17699668,79925.42,266707812.26699668,24304362.903285395,3661.4,74345.09,18914.74,9821.49,4790.36,266722424.1169967,266718762.7169967,242414399.81371132,4035.13,4454036
2010,29,2024,France,6656,163816801.528129,36367329.939244635,15712.23,63108.32,24611.89926804823,22.2,18.14,426.22,13205.48,7854.38,14319.96,7140.35,6.07,JPY,1.335,6650962.142042033,163803169.82812902,97019.54,163719781.98812902,29716367.797202602,1329.27,83910.58,50667.22,1443.62,5127.12,163726352.72812903,163725023.45812902,134008655.66092642,1080.54,1336542
2011,29,2015,Australia,2943,202347490.04885462,14447610.78948822,9074.23,27134.33,68755.51819532947,7.14,16.71,1045.28,15579.34,7086.74,14539.76,6090.3,5.41,AUD,0.8947,-19364654.797675394,202330865.4288546,45688.94,202301801.10885462,33812265.58716361,4063.78,22931.52,41652.01,10671.59,6042.35,202318515.04885462,202314451.26885462,168502185.681691,1610.88,1896574
2012,29,2016,Australia,6611,188734021.8013779,34991287.64197546,9014.17,47210.01,28548.48310412614,18.54,11.31,932.48,11395.79,3430.48,9566.04,7981.6,10.12,EUR,1.3692,13645469.776239622,188721693.5313779,57712.19,188676309.6113779,21345817.86573584,7532.64,84607.09,16334.37,10548.91,720.85,188687579.3713779,188680046.7313779,167334228.86564207,2883.17,2041391
2013,29,2017,Australia,3426,42587382.96053116,12073523.069310583,8854.55,58602.17,12430.643012414232,28.35,6.96,1461.18,20906.82,12258.76,10330.01,731.51,7.54,INR,1.1931,9109441.215257615,42565014.96053116,47137.89,42540245.07053116,2964081.854052969,13394.64,91534.77,47729.03,2050.85,2981.46,42545277.38053116,42531882.74053116,39567800.88647819,3101.09,4848557
2014,29,2018,Australia,6761,190826833.39914468,19025435.289894726,10806.75,68427.35,28224.646265218857,9.97,6.84,1475.1,18771.55,10397.74,6817.44,3044.51,10.32,EUR,1.3784,5972879.88539323,190806586.74914467,11123.2,190815710.1991447,13052555.404501496,2570.16,51685.5,24552.13,6351.2,3084.69,190825146.08914468,190822575.92914468,177770020.52464318,4477.89,4018866
2015,29,2019,Australia,1786,67510418.01273346,13495332.560745418,5812.95,59380.54,37799.786121351324,19.99,6.21,1479.78,16342.72,8048.32,14966.17,7333.1,7.72,JPY,0.6416,9302935.60215467,67492595.51273346,86167.29,67424250.72273345,4192396.958590748,7430.37,65588.25,30365.64,4645.93,7223.43,67436120.08273347,67428689.71273346,63236292.75414272,2434.45,2282417
2016,29,2020,Australia,668,41957900.973871656,3155234.153235148,6956.05,52263.48,62811.22900280188,7.52,18.53,1421.95,7836.33,8895.83,13873.29,7872.13,8.6,GBP,0.6633,-4619564.89722327,41948642.693871655,85308.53,41872592.443871655,7774799.050458418,5369.2,29692.95,35638.77,5720.2,7245.12,41885557.763871655,41880188.56387165,34105389.513413236,3549.6,2722383
2017,29,2021,Australia,880,44064007.0682564,9469355.1189683,18592.32,58335.17,50072.73530483682,21.49,5.19,1036.45,9129.55,14324.08,8686.97,706.81,10.67,JPY,1.413,7182433.152125793,44053841.0682564,88240.1,43975766.9682564,2286921.9668425075,13523.14,60095.42,36253.68,2578.97,3441.84,43981787.7782564,43968264.6382564,41681342.67141389,3414.91,3587718
2018,29,2022,Australia,6603,65842624.8908712,15209646.349791247,19975.4,67056.27,9971.62273070895,23.1,7.44,1241.0,19808.29,13477.59,17561.9,7778.58,3.21,AUD,1.1268,10310955.057910431,65821575.6008712,34350.19,65808274.7008712,4898691.291880817,3917.26,92446.82,11035.29,4936.28,805.5,65814016.4808712,65810099.2208712,60911407.92899039,1248.71,1885502
2019,29,2023,Australia,6010,393359969.32683676,103217655.95136195,8650.1,41685.76,65450.91003774322,26.24,18.96,1466.45,6533.71,2394.27,14005.7,7052.71,10.89,USD,0.9352,28636605.7669937,393351969.1668368,67510.77,393292458.5568368,74581050.18436825,1252.26,80969.77,24885.88,4374.9,4620.52,393301453.97683674,393300201.71683675,318719151.5324685,3669.16,2980629
2020,29,2024,Australia,2979,90786335.07630323,11021461.078263214,10294.52,47031.02,30475.439770494537,12.14,16.76,294.07,6547.72,12295.04,17486.34,7349.25,7.2,AUD,1.2423,-4194328.68052521,90779493.28630324,95655.88,90690679.19630323,15215789.758788424,3012.58,23751.46,16221.34,10196.16,6748.9,90707624.25630324,90704611.67630324,75488821.91751482,1430.96,4388742
2021,29,2015,Japan,1183,77549650.85422428,17060923.187929343,19231.45,61126.54,65553.38195623354,22.0,5.18,170.08,8463.04,5288.19,9769.39,5271.15,9.33,USD,1.2613,13043851.273680527,77541017.73422427,99705.77,77449945.08422428,4017071.9142488176,1531.72,100617.32,11576.65,8138.29,3143.92,77461227.29422429,77459695.5742243,73442623.65997547,1482.42,1258035
2022,29,2016,Japan,2579,44563848.81632045,8681037.749419224,18239.56,72098.02,17279.507102101765,19.48,12.58,1114.8,8511.18,6198.16,16430.6,4473.46,7.09,USD,0.5962,3074905.568326111,44554222.83632045,96717.64,44467131.17632045,5606132.181093113,3927.87,115134.93,9360.92,1660.78,7625.89,44476417.84632045,44472489.97632045,38866357.79522734,2123.65,1977556
2023,29,2017,Japan,6905,471826047.419542,89788496.82393885,18906.9,47821.41,68331.07131347459,19.03,11.93,717.02,12024.46,13407.56,2558.79,540.61,5.12,GBP,1.4745,33499649.36678748,471813305.93954206,80810.25,471745237.169542,56288847.45715137,1165.23,44490.28,29976.96,2529.24,4608.16,471752374.56954205,471751209.33954203,415462361.8823907,4651.62,4458875
2024,29,2018,Japan,5589,380838777.0150431,70340922.11467844,13841.2,31333.57,68140.7724127828,18.47,17.62,1124.33,10981.32,9885.31,8775.2,2937.26,4.97,EUR,1.4792,3237129.6046278477,380826671.3650431,22067.91,380816709.10504305,67103792.510050595,11605.09,99577.05,7096.86,2533.27,1465.66,380820708.03504306,380809102.9450431,313705310.4349925,1658.4,1215075
2025,29,2019,Japan,5529,361662613.1061536,29113840.355045367,17822.68,26864.59,65411.93942958105,8.05,10.95,701.44,23098.88,6763.2,11476.06,6062.93,11.79,EUR,0.518,-10488215.780078452,361638812.7861536,57623.49,361604989.6161536,39602056.13512382,6308.5,119074.62,21743.21,3804.44,1943.02,361610737.0761536,361604428.5761536,322002372.4410298,1858.17,4445996
2026,29,2020,Japan,6816,330701108.6863391,97722177.6168132,19715.46,32622.03,48518.35514764365,29.55,13.48,578.9,20673.66,13533.06,2214.01,7986.3,7.64,AUD,1.3859,53143668.16589469,330679856.1263391,73930.08,330627178.6063391,44578509.45091851,6507.85,30509.8,43015.1,5736.44,1175.52,330634090.5663391,330627582.71633905,286049073.26542056,2370.84,1383382
2027,29,2021,Japan,128,1482766.7181492466,300853.36711248214,16902.75,39746.61,11584.11498554099,20.29,5.43,753.19,4221.64,3079.04,11133.84,2273.12,4.89,EUR,1.2915,220339.13431697804,1477791.8881492468,93607.56,1389159.1581492466,80514.2327955041,8568.16,63568.89,38075.8,9232.12,3753.32,1402144.5981492468,1393576.4381492469,1313062.2053537427,3848.89,2049975
2028,29,2022,Japan,3198,179114358.17617455,24986452.965576347,7223.09,35426.19,56008.24208135539,13.95,12.79,255.35,22439.59,5839.28,16478.22,5899.07,7.05,JPY,0.7543,2077726.5548436232,179091663.23617455,25463.29,179088894.88617456,22908726.410732724,3481.18,56942.79,26788.28,6162.23,7779.29,179102836.40617454,179099355.22617453,156190628.81544182,3715.54,1240423
2029,29,2023,Japan,5382,339760401.91265327,50080683.2419251,13248.62,49365.93,63129.023023532754,14.74,11.68,312.72,13162.31,8895.73,7462.47,3940.45,6.23,EUR,0.9813,10396668.298527196,339746926.88265324,96331.04,339664070.87265325,39684014.9433979,4143.63,86398.54,31422.82,10030.87,3513.34,339677615.0826532,339673471.4526532,299989456.50925535,1454.64,1557917
2030,29,2024,Japan,3709,113418357.66995847,7168040.2047413755,14437.33,70950.18,30579.228274456316,6.32,16.24,892.12,4941.94,2775.91,12519.16,2248.05,4.97,JPY,0.5346,-11251101.080859879,113412523.60995847,84806.95,113333550.71995847,18419141.285601255,11820.49,33426.64,17470.34,4824.77,3728.08,113342103.56995846,113330283.07995847,94911141.79435721,2693.0,2846189
2031,30,2015,India,5510,276182003.18609244,25243035.09120885,19484.37,38966.27,50123.775532866144,9.14,17.52,789.0,19893.59,4785.14,12795.61,5022.58,8.54,AUD,0.7319,-23144051.86699454,276161320.59609246,84438.38,276097564.80609244,48387086.95820339,7896.65,87640.41,54490.46,4368.94,5738.61,276107672.35609245,276099775.7060925,227712688.7478891,2173.6,2472347
2032,30,2016,India,6692,142767280.76789445,15019117.936782496,16327.27,28871.21,21334.02282843611,10.52,11.29,1210.18,9171.31,3681.34,16673.9,1907.44,7.66,GBP,0.5747,-1099308.0619127862,142756899.27789444,18128.41,142749152.35789445,16118425.998695282,4072.55,110954.56,19106.91,9834.91,2732.55,142761719.81789446,142757647.26789445,126639221.26919916,1728.28,2487505
2033,30,2017,India,4338,282338374.3913105,63130860.51389703,8166.02,62815.2,65084.91802473732,22.36,5.94,1084.18,15226.01,12126.89,5183.23,2349.72,11.91,EUR,0.8254,46359961.075053185,282322064.2013105,63152.89,282275221.5013105,16770899.438843846,7242.4,103703.05,44174.93,7209.41,4084.17,282286515.0813106,282279272.6813106,265508373.24246675,1900.94,3786501
2034,30,2018,India,4711,215669898.35910463,46670966.00491024,12441.58,27777.3,45780.06757781886,21.64,6.77,1294.76,10309.39,10369.35,14366.62,6882.24,10.19,USD,1.0033,32070113.885998853,215658294.20910466,17005.3,215652893.05910462,14600852.118911384,3583.04,86260.25,43715.08,8404.83,2125.22,215663423.10910463,215659840.06910464,201058987.95019326,1779.73,2060234
2035,30,2019,India,2255,75706931.31544177,22015575.626530465,15617.44,49506.07,33572.91854343316,29.08,12.37,325.8,6094.84,12468.89,13187.18,2763.58,11.57,JPY,1.0593,12650628.222810319,75700510.67544177,83044.61,75623886.70544177,9364947.403720146,3058.16,106506.93,29134.17,7071.21,6183.91,75637141.82544176,75634083.66544177,66269136.26172162,1322.59,4259345
2036,30,2020,India,6710,354642726.6118375,63445583.79085773,7318.13,44372.75,52852.86536689084,17.89,5.21,246.49,18706.26,5259.21,14235.1,4371.28,4.86,GBP,1.4579,44968697.734381,354623773.8618375,84706.25,354558020.3618375,18476886.056476735,1810.06,115223.6,48453.87,1876.88,5850.81,354565748.0518375,354563937.9918375,336087051.9353608,1037.42,3130336
2037,30,2021,India,5439,201553504.9504901,48695326.79603841,15415.98,64920.38,37057.08861012872,24.16,12.41,174.34,19913.38,5700.31,4026.1,4835.83,11.0,JPY,1.3518,23682536.83168259,201533417.2304901,88506.18,201464998.77049008,25012789.964355823,9914.68,106652.42,27500.83,6722.56,615.09,201472336.4204901,201462421.74049008,176449631.77613425,1798.54,3451944
2038,30,2022,India,5918,222695202.79433894,43470103.58545496,4826.31,63467.72,37630.14579154088,19.52,6.65,804.71,4444.74,14462.61,7817.46,1004.02,5.07,GBP,1.277,28660872.59963142,222689953.34433892,32066.88,222663135.91433895,14809230.98582354,12163.07,28123.5,16883.31,10432.27,6846.2,222680414.38433895,222668251.31433895,207859020.3285154,1695.87,1739929
